id,Driver,Compound,Race,Year,PitStop,LapNumber,Stint,TyreLife,Position,LapTime (s),LapTime_Delta,Cumulative_Degradation,RaceProgress,Position_Change,PitNextLap
27917,TSU,MEDIUM,United States Grand Prix,2022,0,21.0,2.0,11.0,11.0,144.587,-4.572000000000003,21.562999999999988,0.375,0.0,0
27918,TSU,MEDIUM,United States Grand Prix,2022,0,22.0,2.0,12.0,8.0,129.66,-14.926999999999992,6.635999999999996,0.39285714285714285,3.0,0
27919,TSU,MEDIUM,United States Grand Prix,2022,0,26.0,2.0,16.0,8.0,103.517,0.0,6.635999999999996,0.4642857142857143,0.0,0
27920,TSU,MEDIUM,United States Grand Prix,2022,0,27.0,2.0,17.0,8.0,103.469,-0.04800000000000182,6.587999999999994,0.48214285714285715,0.0,0
27921,TSU,MEDIUM,United States Grand Prix,2022,0,28.0,2.0,18.0,8.0,104.158,0.6890000000000072,7.277000000000001,0.5,0.0,0
27922,TSU,MEDIUM,United States Grand Prix,2022,0,29.0,2.0,19.0,8.0,103.117,-1.0409999999999968,6.236000000000004,0.5178571428571429,0.0,0
27923,TSU,MEDIUM,United States Grand Prix,2022,0,30.0,2.0,20.0,8.0,103.209,0.09199999999999875,6.328000000000003,0.5357142857142857,0.0,0
27924,TSU,MEDIUM,United States Grand Prix,2022,0,31.0,2.0,21.0,8.0,103.233,0.02400000000000091,6.352000000000004,0.5535714285714286,0.0,0
27925,TSU,MEDIUM,United States Grand Prix,2022,0,32.0,2.0,22.0,8.0,102.988,-0.24500000000000455,6.106999999999999,0.5714285714285714,0.0,0
27926,TSU,MEDIUM,United States Grand Prix,2022,0,33.0,2.0,23.0,7.0,102.797,-0.1910000000000025,5.915999999999997,0.5892857142857143,1.0,1
27927,TSU,HARD,United States Grand Prix,2022,1,34.0,3.0,1.0,15.0,122.251,0.0,0.0,0.6071428571428571,-8.0,0
27928,TSU,HARD,United States Grand Prix,2022,0,35.0,3.0,2.0,14.0,102.323,-19.92800000000001,-19.92800000000001,0.625,1.0,0
27929,TSU,HARD,United States Grand Prix,2022,0,36.0,3.0,3.0,12.0,102.206,-0.11699999999999022,-20.045,0.6428571428571429,2.0,0
27930,TSU,HARD,United States Grand Prix,2022,0,37.0,3.0,4.0,12.0,102.254,0.04800000000000182,-19.997,0.6607142857142857,0.0,0
27931,TSU,HARD,United States Grand Prix,2022,0,38.0,3.0,5.0,12.0,102.555,0.30100000000000193,-19.695999999999998,0.6785714285714286,0.0,0
27932,TSU,HARD,United States Grand Prix,2022,0,39.0,3.0,6.0,12.0,102.304,-0.2510000000000048,-19.947000000000003,0.6964285714285714,0.0,0
27933,TSU,HARD,United States Grand Prix,2022,0,40.0,3.0,7.0,12.0,102.582,0.2779999999999916,-19.66900000000001,0.7142857142857143,0.0,0
27934,TSU,HARD,United States Grand Prix,2022,0,41.0,3.0,8.0,12.0,102.677,0.09500000000001307,-19.573999999999998,0.7321428571428571,0.0,0
27935,TSU,HARD,United States Grand Prix,2022,0,42.0,3.0,9.0,12.0,103.471,0.7939999999999969,-18.78,0.75,0.0,0
27936,TSU,HARD,United States Grand Prix,2022,0,43.0,3.0,10.0,12.0,102.447,-1.024000000000001,-19.804000000000002,0.7678571428571429,0.0,0
27937,TSU,HARD,United States Grand Prix,2022,0,44.0,3.0,11.0,12.0,103.441,0.9939999999999998,-18.810000000000002,0.7857142857142857,0.0,0
27938,TSU,HARD,United States Grand Prix,2022,0,45.0,3.0,12.0,12.0,103.228,-0.21300000000000807,-19.02300000000001,0.8035714285714286,0.0,0
27939,TSU,HARD,United States Grand Prix,2022,0,46.0,3.0,13.0,11.0,102.646,-0.5819999999999936,-19.605000000000004,0.8214285714285714,1.0,0
27940,TSU,HARD,United States Grand Prix,2022,0,47.0,3.0,14.0,11.0,103.089,0.44299999999999784,-19.162000000000006,0.8392857142857143,0.0,0
27941,TSU,HARD,United States Grand Prix,2022,0,48.0,3.0,15.0,12.0,103.336,0.2469999999999999,-18.915000000000006,0.8571428571428571,-1.0,0
27942,TSU,HARD,United States Grand Prix,2022,0,49.0,3.0,16.0,12.0,102.766,-0.5699999999999932,-19.485,0.875,0.0,0
27943,TSU,HARD,United States Grand Prix,2022,0,50.0,3.0,17.0,12.0,102.832,0.06599999999998829,-19.41900000000001,0.8928571428571429,0.0,0
27944,TSU,HARD,United States Grand Prix,2022,0,51.0,3.0,18.0,11.0,102.91,0.07800000000000296,-19.341000000000008,0.9107142857142857,1.0,0
27945,TSU,HARD,United States Grand Prix,2022,0,52.0,3.0,19.0,11.0,103.601,0.6910000000000025,-18.650000000000006,0.9285714285714286,0.0,0
27946,TSU,HARD,United States Grand Prix,2022,0,53.0,3.0,20.0,11.0,104.832,1.2309999999999945,-17.41900000000001,0.9464285714285714,0.0,0
27947,TSU,HARD,United States Grand Prix,2022,0,54.0,3.0,21.0,10.0,102.472,-2.3599999999999994,-19.77900000000001,0.9642857142857143,1.0,0
27948,TSU,HARD,United States Grand Prix,2022,0,55.0,3.0,22.0,10.0,102.71,0.23799999999999955,-19.54100000000001,0.9821428571428571,0.0,0
27949,TSU,HARD,United States Grand Prix,2022,0,56.0,3.0,23.0,10.0,102.341,-0.3689999999999998,-19.91000000000001,1.0,0.0,0
27950,VER,MEDIUM,United States Grand Prix,2022,0,1.0,1.0,1.0,1.0,101.343,0.0,0.0,0.017857142857142856,0.0,0
27951,VER,MEDIUM,United States Grand Prix,2022,0,2.0,1.0,2.0,1.0,101.696,0.35299999999999443,0.35299999999999443,0.03571428571428571,0.0,0
27952,VER,MEDIUM,United States Grand Prix,2022,0,3.0,1.0,3.0,1.0,101.893,0.19700000000000273,0.5499999999999972,0.05357142857142857,0.0,0
27953,VER,MEDIUM,United States Grand Prix,2022,0,4.0,1.0,4.0,1.0,102.581,0.6880000000000024,1.2379999999999995,0.07142857142857142,0.0,0
27954,VER,MEDIUM,United States Grand Prix,2022,0,5.0,1.0,5.0,1.0,102.87,0.2890000000000015,1.527000000000001,0.08928571428571429,0.0,0
27955,VER,MEDIUM,United States Grand Prix,2022,0,6.0,1.0,6.0,1.0,102.826,-0.04400000000001114,1.4829999999999899,0.10714285714285714,0.0,0
27956,VER,MEDIUM,United States Grand Prix,2022,0,7.0,1.0,7.0,1.0,102.314,-0.5120000000000005,0.9709999999999894,0.125,0.0,0
27957,VER,MEDIUM,United States Grand Prix,2022,0,8.0,1.0,8.0,1.0,102.83,0.5160000000000053,1.4869999999999948,0.14285714285714285,0.0,0
27958,VER,MEDIUM,United States Grand Prix,2022,0,9.0,1.0,9.0,1.0,102.412,-0.41799999999999216,1.0690000000000026,0.16071428571428573,0.0,0
27959,VER,MEDIUM,United States Grand Prix,2022,0,10.0,1.0,10.0,1.0,102.492,0.0799999999999983,1.149000000000001,0.17857142857142858,0.0,0
27960,VER,MEDIUM,United States Grand Prix,2022,0,11.0,1.0,11.0,1.0,102.583,0.09099999999999397,1.2399999999999949,0.19642857142857142,0.0,0
27961,VER,MEDIUM,United States Grand Prix,2022,0,12.0,1.0,12.0,1.0,103.011,0.42799999999999727,1.6679999999999922,0.21428571428571427,0.0,0
27962,VER,MEDIUM,United States Grand Prix,2022,0,13.0,1.0,13.0,1.0,102.675,-0.3359999999999985,1.3319999999999936,0.23214285714285715,0.0,1
27963,VER,HARD,United States Grand Prix,2022,1,14.0,2.0,1.0,2.0,122.112,0.0,0.0,0.25,-1.0,0
27964,VER,HARD,United States Grand Prix,2022,0,15.0,2.0,2.0,1.0,102.424,-19.687999999999988,-19.687999999999988,0.26785714285714285,1.0,0
27965,VER,HARD,United States Grand Prix,2022,0,16.0,2.0,3.0,1.0,101.905,-0.5190000000000055,-20.206999999999994,0.2857142857142857,0.0,0
27966,VER,HARD,United States Grand Prix,2022,0,17.0,2.0,4.0,1.0,102.483,0.578000000000003,-19.62899999999999,0.30357142857142855,0.0,0
27967,VER,HARD,United States Grand Prix,2022,0,18.0,2.0,5.0,2.0,119.72,17.236999999999995,-2.391999999999996,0.32142857142857145,-1.0,0
27968,VER,HARD,United States Grand Prix,2022,0,22.0,2.0,9.0,1.0,122.17,0.0,-2.391999999999996,0.39285714285714285,0.0,0
27969,VER,HARD,United States Grand Prix,2022,0,26.0,2.0,13.0,1.0,101.378,0.0,-2.391999999999996,0.4642857142857143,0.0,0
27970,VER,HARD,United States Grand Prix,2022,0,27.0,2.0,14.0,1.0,101.505,0.12699999999999534,-2.2650000000000006,0.48214285714285715,0.0,0
27971,VER,HARD,United States Grand Prix,2022,0,28.0,2.0,15.0,1.0,101.538,0.03300000000000125,-2.2319999999999993,0.5,0.0,0
27972,VER,HARD,United States Grand Prix,2022,0,29.0,2.0,16.0,1.0,101.045,-0.492999999999995,-2.7249999999999943,0.5178571428571429,0.0,0
27973,VER,HARD,United States Grand Prix,2022,0,30.0,2.0,17.0,1.0,101.184,0.1389999999999958,-2.5859999999999985,0.5357142857142857,0.0,0
27974,VER,HARD,United States Grand Prix,2022,0,31.0,2.0,18.0,1.0,101.411,0.22700000000000387,-2.3589999999999947,0.5535714285714286,0.0,0
27975,VER,HARD,United States Grand Prix,2022,0,32.0,2.0,19.0,1.0,101.338,-0.0730000000000075,-2.432000000000002,0.5714285714285714,0.0,0
27976,VER,HARD,United States Grand Prix,2022,0,33.0,2.0,20.0,1.0,101.721,0.3830000000000098,-2.0489999999999924,0.5892857142857143,0.0,0
27977,VER,HARD,United States Grand Prix,2022,0,34.0,2.0,21.0,1.0,101.242,-0.4789999999999992,-2.5279999999999916,0.6071428571428571,0.0,0
27978,VER,HARD,United States Grand Prix,2022,0,35.0,2.0,22.0,1.0,101.289,0.046999999999997044,-2.4809999999999945,0.625,0.0,1
27979,VER,MEDIUM,United States Grand Prix,2022,1,36.0,3.0,1.0,6.0,127.712,0.0,0.0,0.6428571428571429,-5.0,0
27980,VER,MEDIUM,United States Grand Prix,2022,0,37.0,3.0,2.0,5.0,99.541,-28.171000000000006,-28.171000000000006,0.6607142857142857,1.0,0
27981,VER,MEDIUM,United States Grand Prix,2022,0,38.0,3.0,3.0,5.0,100.211,0.6700000000000017,-27.501000000000005,0.6785714285714286,0.0,0
27982,VER,MEDIUM,United States Grand Prix,2022,0,39.0,3.0,4.0,3.0,100.337,0.12600000000000477,-27.375,0.6964285714285714,2.0,0
27983,VER,MEDIUM,United States Grand Prix,2022,0,40.0,3.0,5.0,3.0,100.108,-0.2289999999999992,-27.604,0.7142857142857143,0.0,0
27984,VER,MEDIUM,United States Grand Prix,2022,0,41.0,3.0,6.0,3.0,100.077,-0.03100000000000591,-27.635000000000005,0.7321428571428571,0.0,0
27985,VER,MEDIUM,United States Grand Prix,2022,0,42.0,3.0,7.0,2.0,100.01,-0.06699999999999307,-27.701999999999998,0.75,1.0,0
27986,VER,MEDIUM,United States Grand Prix,2022,0,43.0,3.0,8.0,2.0,99.776,-0.23400000000000887,-27.936000000000007,0.7678571428571429,0.0,0
27987,VER,MEDIUM,United States Grand Prix,2022,0,44.0,3.0,9.0,2.0,100.41,0.6340000000000003,-27.302000000000007,0.7857142857142857,0.0,0
27988,VER,MEDIUM,United States Grand Prix,2022,0,45.0,3.0,10.0,2.0,99.986,-0.4239999999999924,-27.726,0.8035714285714286,0.0,0
27989,VER,MEDIUM,United States Grand Prix,2022,0,46.0,3.0,11.0,2.0,99.945,-0.04100000000001103,-27.76700000000001,0.8214285714285714,0.0,0
27990,VER,MEDIUM,United States Grand Prix,2022,0,47.0,3.0,12.0,2.0,100.058,0.11300000000001376,-27.653999999999996,0.8392857142857143,0.0,0
27991,VER,MEDIUM,United States Grand Prix,2022,0,48.0,3.0,13.0,2.0,100.271,0.21299999999999386,-27.441000000000003,0.8571428571428571,0.0,0
27992,VER,MEDIUM,United States Grand Prix,2022,0,49.0,3.0,14.0,2.0,100.23,-0.04099999999999682,-27.482,0.875,0.0,0
27993,VER,MEDIUM,United States Grand Prix,2022,0,50.0,3.0,15.0,1.0,100.83,0.5999999999999943,-26.882000000000005,0.8928571428571429,1.0,0
27994,VER,MEDIUM,United States Grand Prix,2022,0,51.0,3.0,16.0,1.0,100.152,-0.6779999999999973,-27.560000000000002,0.9107142857142857,0.0,0
27995,VER,MEDIUM,United States Grand Prix,2022,0,52.0,3.0,17.0,1.0,100.431,0.27899999999999636,-27.281000000000006,0.9285714285714286,0.0,0
27996,VER,MEDIUM,United States Grand Prix,2022,0,53.0,3.0,18.0,1.0,100.297,-0.13400000000000034,-27.415000000000006,0.9464285714285714,0.0,0
27997,VER,MEDIUM,United States Grand Prix,2022,0,54.0,3.0,19.0,1.0,100.168,-0.12899999999999068,-27.543999999999997,0.9642857142857143,0.0,0
27998,VER,MEDIUM,United States Grand Prix,2022,0,55.0,3.0,20.0,1.0,100.674,0.5060000000000002,-27.037999999999997,0.9821428571428571,0.0,0
27999,VER,MEDIUM,United States Grand Prix,2022,0,56.0,3.0,21.0,1.0,100.654,-0.020000000000010232,-27.058000000000007,1.0,0.0,0
28000,VET,MEDIUM,United States Grand Prix,2022,0,1.0,1.0,2.0,5.0,106.02,0.0,0.0,0.017857142857142856,0.0,0
28001,VET,MEDIUM,United States Grand Prix,2022,0,2.0,1.0,3.0,5.0,103.49,-2.530000000000001,-2.530000000000001,0.03571428571428571,0.0,0
28002,VET,MEDIUM,United States Grand Prix,2022,0,3.0,1.0,4.0,5.0,103.031,-0.458999999999989,-2.98899999999999,0.05357142857142857,0.0,0
28003,VET,MEDIUM,United States Grand Prix,2022,0,4.0,1.0,5.0,6.0,104.27,1.23899999999999,-1.75,0.07142857142857142,-1.0,0
28004,VET,MEDIUM,United States Grand Prix,2022,0,5.0,1.0,6.0,6.0,104.329,0.0589999999999975,-1.6910000000000025,0.08928571428571429,0.0,0
28005,VET,MEDIUM,United States Grand Prix,2022,0,6.0,1.0,7.0,6.0,104.061,-0.26799999999998647,-1.958999999999989,0.10714285714285714,0.0,0
28006,VET,MEDIUM,United States Grand Prix,2022,0,7.0,1.0,8.0,6.0,103.645,-0.416000000000011,-2.375,0.125,0.0,0
28007,VET,MEDIUM,United States Grand Prix,2022,0,8.0,1.0,9.0,6.0,104.368,0.722999999999999,-1.652000000000001,0.14285714285714285,0.0,0
28008,VET,MEDIUM,United States Grand Prix,2022,0,9.0,1.0,10.0,6.0,104.044,-0.32399999999999807,-1.975999999999999,0.16071428571428573,0.0,0
28009,VET,MEDIUM,United States Grand Prix,2022,0,10.0,1.0,11.0,6.0,103.69,-0.3539999999999992,-2.3299999999999983,0.17857142857142858,0.0,0
28010,VET,MEDIUM,United States Grand Prix,2022,0,11.0,1.0,12.0,6.0,103.66,-0.030000000000001137,-2.3599999999999994,0.19642857142857142,0.0,0
28011,VET,MEDIUM,United States Grand Prix,2022,0,12.0,1.0,13.0,7.0,104.812,1.152000000000001,-1.2079999999999984,0.21428571428571427,-1.0,0
28012,VET,MEDIUM,United States Grand Prix,2022,0,13.0,1.0,14.0,6.0,104.317,-0.49500000000000455,-1.703000000000003,0.23214285714285715,1.0,0
28013,VET,MEDIUM,United States Grand Prix,2022,0,14.0,1.0,15.0,5.0,104.192,-0.125,-1.828000000000003,0.25,1.0,0
28014,VET,MEDIUM,United States Grand Prix,2022,0,15.0,1.0,16.0,4.0,103.746,-0.44599999999999795,-2.274000000000001,0.26785714285714285,1.0,0
28015,VET,MEDIUM,United States Grand Prix,2022,0,16.0,1.0,17.0,4.0,103.888,0.14200000000001012,-2.131999999999991,0.2857142857142857,0.0,0
28016,VET,MEDIUM,United States Grand Prix,2022,0,17.0,1.0,18.0,4.0,103.499,-0.38900000000001,-2.521000000000001,0.30357142857142855,0.0,0
28017,VET,MEDIUM,United States Grand Prix,2022,0,18.0,1.0,19.0,4.0,117.936,14.437000000000012,11.916000000000011,0.32142857142857145,0.0,1
28018,VET,MEDIUM,United States Grand Prix,2022,0,22.0,2.0,5.0,6.0,126.062,0.0,0.0,0.39285714285714285,0.0,0
28019,VET,MEDIUM,United States Grand Prix,2022,0,26.0,2.0,9.0,6.0,103.762,0.0,0.0,0.4642857142857143,0.0,0
28020,VET,MEDIUM,United States Grand Prix,2022,0,27.0,2.0,10.0,6.0,102.701,-1.061000000000007,-1.061000000000007,0.48214285714285715,0.0,0
28021,VET,MEDIUM,United States Grand Prix,2022,0,28.0,2.0,11.0,6.0,102.521,-0.1799999999999926,-1.2409999999999997,0.5,0.0,0
28022,VET,MEDIUM,United States Grand Prix,2022,0,29.0,2.0,12.0,6.0,102.48,-0.04099999999999682,-1.2819999999999965,0.5178571428571429,0.0,0
28023,VET,MEDIUM,United States Grand Prix,2022,0,30.0,2.0,13.0,6.0,102.432,-0.04800000000000182,-1.3299999999999983,0.5357142857142857,0.0,0
28024,VET,MEDIUM,United States Grand Prix,2022,0,31.0,2.0,14.0,6.0,102.166,-0.26600000000000534,-1.5960000000000036,0.5535714285714286,0.0,0
28025,VET,MEDIUM,United States Grand Prix,2022,0,32.0,2.0,15.0,6.0,102.332,0.16599999999999682,-1.4300000000000068,0.5714285714285714,0.0,0
28026,VET,MEDIUM,United States Grand Prix,2022,0,33.0,2.0,16.0,6.0,102.457,0.125,-1.3050000000000068,0.5892857142857143,0.0,0
28027,VET,MEDIUM,United States Grand Prix,2022,0,34.0,2.0,17.0,6.0,102.174,-0.28299999999998704,-1.5879999999999939,0.6071428571428571,0.0,0
28028,VET,MEDIUM,United States Grand Prix,2022,0,35.0,2.0,18.0,5.0,101.884,-0.29000000000000625,-1.8780000000000001,0.625,1.0,0
28029,VET,MEDIUM,United States Grand Prix,2022,0,36.0,2.0,19.0,3.0,102.176,0.2920000000000016,-1.5859999999999985,0.6428571428571429,2.0,0
28030,VET,MEDIUM,United States Grand Prix,2022,0,37.0,2.0,20.0,2.0,102.032,-0.14400000000000546,-1.730000000000004,0.6607142857142857,1.0,0
28031,VET,MEDIUM,United States Grand Prix,2022,0,38.0,2.0,21.0,2.0,101.932,-0.09999999999999432,-1.8299999999999983,0.6785714285714286,0.0,0
28032,VET,MEDIUM,United States Grand Prix,2022,0,39.0,2.0,22.0,1.0,101.538,-0.39400000000000546,-2.2240000000000038,0.6964285714285714,1.0,0
28033,VET,MEDIUM,United States Grand Prix,2022,0,40.0,2.0,23.0,1.0,102.416,0.8780000000000001,-1.3460000000000036,0.7142857142857143,0.0,0
28034,VET,MEDIUM,United States Grand Prix,2022,0,41.0,2.0,24.0,2.0,103.535,1.1189999999999998,-0.22700000000000387,0.7321428571428571,-1.0,1
28035,VET,HARD,United States Grand Prix,2022,1,42.0,3.0,2.0,13.0,136.679,0.0,0.0,0.75,-11.0,0
28036,VET,HARD,United States Grand Prix,2022,0,43.0,3.0,3.0,13.0,101.861,-34.818,-34.818,0.7678571428571429,0.0,0
28037,VET,HARD,United States Grand Prix,2022,0,44.0,3.0,4.0,13.0,102.073,0.21199999999998909,-34.60600000000001,0.7857142857142857,0.0,0
28038,VET,HARD,United States Grand Prix,2022,0,45.0,3.0,5.0,13.0,102.141,0.06800000000001205,-34.538,0.8035714285714286,0.0,0
28039,VET,HARD,United States Grand Prix,2022,0,46.0,3.0,6.0,12.0,102.151,0.009999999999990905,-34.528000000000006,0.8214285714285714,1.0,0
28040,VET,HARD,United States Grand Prix,2022,0,47.0,3.0,7.0,12.0,103.139,0.9879999999999995,-33.540000000000006,0.8392857142857143,0.0,0
28041,VET,HARD,United States Grand Prix,2022,0,48.0,3.0,8.0,11.0,102.157,-0.9819999999999993,-34.522000000000006,0.8571428571428571,1.0,0
28042,VET,HARD,United States Grand Prix,2022,0,49.0,3.0,9.0,10.0,102.37,0.21300000000000807,-34.309,0.875,1.0,0
28043,VET,HARD,United States Grand Prix,2022,0,50.0,3.0,10.0,10.0,102.492,0.12199999999999989,-34.187,0.8928571428571429,0.0,0
28044,VET,HARD,United States Grand Prix,2022,0,51.0,3.0,11.0,9.0,103.352,0.8599999999999994,-33.327,0.9107142857142857,1.0,0
28045,VET,HARD,United States Grand Prix,2022,0,52.0,3.0,12.0,9.0,102.032,-1.3200000000000074,-34.647000000000006,0.9285714285714286,0.0,0
28046,VET,HARD,United States Grand Prix,2022,0,53.0,3.0,13.0,9.0,102.035,0.0030000000000001137,-34.644000000000005,0.9464285714285714,0.0,0
28047,VET,HARD,United States Grand Prix,2022,0,54.0,3.0,14.0,9.0,101.924,-0.11099999999999,-34.754999999999995,0.9642857142857143,0.0,0
28048,VET,HARD,United States Grand Prix,2022,0,55.0,3.0,15.0,9.0,101.822,-0.10200000000000387,-34.857,0.9821428571428571,0.0,0
28049,VET,HARD,United States Grand Prix,2022,0,56.0,3.0,16.0,8.0,103.589,1.766999999999996,-33.09,1.0,1.0,0
28050,ZHO,MEDIUM,United States Grand Prix,2022,0,1.0,1.0,1.0,17.0,112.824,0.0,0.0,0.017857142857142856,0.0,0
28051,ZHO,MEDIUM,United States Grand Prix,2022,0,2.0,1.0,2.0,16.0,105.535,-7.2890000000000015,-7.2890000000000015,0.03571428571428571,1.0,0
28052,ZHO,MEDIUM,United States Grand Prix,2022,0,3.0,1.0,3.0,16.0,104.538,-0.9969999999999999,-8.286000000000001,0.05357142857142857,0.0,0
28053,ZHO,MEDIUM,United States Grand Prix,2022,0,4.0,1.0,4.0,16.0,104.511,-0.027000000000001023,-8.313000000000002,0.07142857142857142,0.0,0
28054,ZHO,MEDIUM,United States Grand Prix,2022,0,5.0,1.0,5.0,15.0,104.904,0.3930000000000007,-7.920000000000002,0.08928571428571429,1.0,0
28055,ZHO,MEDIUM,United States Grand Prix,2022,0,6.0,1.0,6.0,14.0,104.476,-0.42799999999999727,-8.347999999999999,0.10714285714285714,1.0,0
28056,ZHO,MEDIUM,United States Grand Prix,2022,0,7.0,1.0,7.0,14.0,104.454,-0.02200000000000557,-8.370000000000005,0.125,0.0,0
28057,ZHO,MEDIUM,United States Grand Prix,2022,0,8.0,1.0,8.0,14.0,105.36,0.9060000000000059,-7.463999999999999,0.14285714285714285,0.0,0
28058,ZHO,MEDIUM,United States Grand Prix,2022,0,9.0,1.0,9.0,14.0,105.956,0.5960000000000036,-6.867999999999995,0.16071428571428573,0.0,1
28059,ZHO,HARD,United States Grand Prix,2022,1,10.0,2.0,1.0,18.0,127.583,0.0,0.0,0.17857142857142858,-4.0,0
28060,ZHO,HARD,United States Grand Prix,2022,0,11.0,2.0,2.0,17.0,103.895,-23.688000000000002,-23.688000000000002,0.19642857142857142,1.0,0
28061,ZHO,HARD,United States Grand Prix,2022,0,12.0,2.0,3.0,17.0,104.152,0.257000000000005,-23.430999999999997,0.21428571428571427,0.0,0
28062,ZHO,HARD,United States Grand Prix,2022,0,13.0,2.0,4.0,17.0,104.739,0.5870000000000033,-22.843999999999994,0.23214285714285715,0.0,0
28063,ZHO,HARD,United States Grand Prix,2022,0,14.0,2.0,5.0,17.0,103.824,-0.9150000000000063,-23.759,0.25,0.0,0
28064,ZHO,HARD,United States Grand Prix,2022,0,15.0,2.0,6.0,17.0,103.741,-0.08299999999999841,-23.842,0.26785714285714285,0.0,0
28065,ZHO,HARD,United States Grand Prix,2022,0,16.0,2.0,7.0,17.0,104.03,0.2890000000000015,-23.552999999999997,0.2857142857142857,0.0,0
28066,ZHO,HARD,United States Grand Prix,2022,0,17.0,2.0,8.0,16.0,104.266,0.2360000000000042,-23.316999999999993,0.30357142857142855,1.0,0
28067,ZHO,HARD,United States Grand Prix,2022,0,18.0,2.0,9.0,16.0,134.425,30.159000000000006,6.842000000000013,0.32142857142857145,0.0,0
28068,ZHO,HARD,United States Grand Prix,2022,0,19.0,2.0,10.0,14.0,138.587,4.161999999999978,11.00399999999999,0.3392857142857143,2.0,0
28069,ZHO,HARD,United States Grand Prix,2022,0,20.0,2.0,11.0,14.0,144.384,5.796999999999997,16.800999999999988,0.35714285714285715,0.0,0
28070,ZHO,HARD,United States Grand Prix,2022,0,21.0,2.0,12.0,14.0,142.312,-2.0719999999999743,14.729000000000013,0.375,0.0,0
28071,ZHO,HARD,United States Grand Prix,2022,0,22.0,2.0,13.0,13.0,133.593,-8.719000000000023,6.009999999999991,0.39285714285714285,1.0,0
28072,ZHO,HARD,United States Grand Prix,2022,0,25.0,3.0,2.0,17.0,139.116,0.0,0.0,0.44642857142857145,0.0,0
28073,ZHO,HARD,United States Grand Prix,2022,0,26.0,3.0,3.0,17.0,105.555,-33.56100000000001,-33.56100000000001,0.4642857142857143,0.0,0
28074,ZHO,HARD,United States Grand Prix,2022,0,27.0,3.0,4.0,17.0,105.155,-0.4000000000000057,-33.96100000000001,0.48214285714285715,0.0,0
28075,ZHO,HARD,United States Grand Prix,2022,0,28.0,3.0,5.0,17.0,103.988,-1.1670000000000016,-35.128000000000014,0.5,0.0,0
28076,ZHO,HARD,United States Grand Prix,2022,0,29.0,3.0,6.0,17.0,104.656,0.6680000000000064,-34.46000000000001,0.5178571428571429,0.0,0
28077,ZHO,HARD,United States Grand Prix,2022,0,30.0,3.0,7.0,17.0,104.776,0.11999999999999034,-34.34000000000002,0.5357142857142857,0.0,0
28078,ZHO,HARD,United States Grand Prix,2022,0,31.0,3.0,8.0,17.0,104.449,-0.3269999999999982,-34.667000000000016,0.5535714285714286,0.0,0
28079,ZHO,HARD,United States Grand Prix,2022,0,32.0,3.0,9.0,17.0,105.053,0.6039999999999992,-34.06300000000002,0.5714285714285714,0.0,0
28080,ZHO,HARD,United States Grand Prix,2022,0,33.0,3.0,10.0,15.0,103.747,-1.3059999999999974,-35.369000000000014,0.5892857142857143,2.0,0
28081,ZHO,HARD,United States Grand Prix,2022,0,34.0,3.0,11.0,13.0,103.604,-0.14300000000000068,-35.512000000000015,0.6071428571428571,2.0,0
28082,ZHO,HARD,United States Grand Prix,2022,0,35.0,3.0,12.0,12.0,103.179,-0.42499999999999716,-35.93700000000001,0.625,1.0,0
28083,ZHO,HARD,United States Grand Prix,2022,0,36.0,3.0,13.0,11.0,103.212,0.03300000000000125,-35.90400000000001,0.6428571428571429,1.0,0
28084,ZHO,HARD,United States Grand Prix,2022,0,37.0,3.0,14.0,11.0,102.81,-0.402000000000001,-36.30600000000001,0.6607142857142857,0.0,0
28085,ZHO,HARD,United States Grand Prix,2022,0,38.0,3.0,15.0,11.0,102.526,-0.284000000000006,-36.59000000000002,0.6785714285714286,0.0,0
28086,ZHO,HARD,United States Grand Prix,2022,0,39.0,3.0,16.0,11.0,102.394,-0.1319999999999908,-36.72200000000001,0.6964285714285714,0.0,0
28087,ZHO,HARD,United States Grand Prix,2022,0,40.0,3.0,17.0,11.0,103.121,0.7269999999999897,-35.99500000000002,0.7142857142857143,0.0,0
28088,ZHO,HARD,United States Grand Prix,2022,0,41.0,3.0,18.0,11.0,102.692,-0.42900000000000205,-36.42400000000002,0.7321428571428571,0.0,0
28089,ZHO,HARD,United States Grand Prix,2022,0,42.0,3.0,19.0,10.0,102.513,-0.17899999999998784,-36.60300000000001,0.75,1.0,0
28090,ZHO,HARD,United States Grand Prix,2022,0,43.0,3.0,20.0,11.0,103.564,1.0509999999999877,-35.55200000000002,0.7678571428571429,-1.0,0
28091,ZHO,HARD,United States Grand Prix,2022,0,44.0,3.0,21.0,11.0,103.602,0.038000000000010914,-35.51400000000001,0.7857142857142857,0.0,0
28092,ZHO,HARD,United States Grand Prix,2022,0,45.0,3.0,22.0,11.0,103.065,-0.5370000000000061,-36.051000000000016,0.8035714285714286,0.0,0
28093,ZHO,HARD,United States Grand Prix,2022,0,46.0,3.0,23.0,10.0,102.71,-0.355000000000004,-36.40600000000002,0.8214285714285714,1.0,0
28094,ZHO,HARD,United States Grand Prix,2022,0,47.0,3.0,24.0,10.0,102.84,0.13000000000000966,-36.27600000000001,0.8392857142857143,0.0,0
28095,ZHO,HARD,United States Grand Prix,2022,0,48.0,3.0,25.0,10.0,102.635,-0.2049999999999983,-36.48100000000001,0.8571428571428571,0.0,0
